2025-10-18 19:37:22 | INFO | aiogram | Bot: Noto [@notonoto_bot]
2025-10-19 23:18:12 | DEBUG | openai._base_client | Sending HTTP Request: POST https://api.openai.com/v1/chat/completions
2025-10-19 23:18:12 | DEBUG | httpcore.connection | close.started
2025-10-19 23:18:12 | DEBUG | httpcore.connection | close.complete
2025-10-19 23:18:12 | DEBUG | httpcore.connection | connect_tcp.started host='api.openai.com' port=443 local_address=None timeout=5.0 socket_options=None
2025-10-19 23:18:12 | DEBUG | httpcore.connection | connect_tcp.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x741200289eb0>
2025-10-19 23:18:12 | DEBUG | httpcore.connection | start_tls.started ssl_context=<ssl.SSLContext object at 0x7412019ad650> server_hostname='api.openai.com' timeout=5.0
2025-10-19 23:18:12 | DEBUG | httpcore.connection | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x741201908d70>
2025-10-19 23:18:12 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2025-10-19 23:18:12 | DEBUG | httpcore.http11 | send_request_headers.complete
2025-10-19 23:18:12 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2025-10-19 23:18:12 | DEBUG | httpcore.http11 | send_request_body.complete
2025-10-19 23:18:12 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2025-10-19 23:18:13 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Sun, 19 Oct 2025 20:18:13 GMT'), (b'Content-Type', b'application/json'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'access-control-expose-headers', b'X-Request-ID'), (b'openai-organization', b'user-leckwh4hty27asdaymxz75kx'), (b'openai-processing-ms', b'1353'), (b'openai-project', b'proj_t7KNrofXtFGPUCZSM7oWYSTS'), (b'openai-version', b'2020-10-01'), (b'x-envoy-upstream-service-time', b'1631'), (b'x-ratelimit-limit-requests', b'10000'), (b'x-ratelimit-limit-tokens', b'200000'), (b'x-ratelimit-remaining-requests', b'9999'), (b'x-ratelimit-remaining-tokens', b'198439'), (b'x-ratelimit-reset-requests', b'8.64s'), (b'x-ratelimit-reset-tokens', b'468ms'), (b'x-request-id', b'req_c3d0a630225a4a1a9abfd79f3c8e58e9'), (b'x-openai-proxy-wasm', b'v0.1'), (b'cf-cache-status', b'DYNAMIC'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'X-Content-Type-Options', b'nosniff'), (b'Server', b'cloudflare'), (b'CF-RAY', b'9912f699494b186a-KIV'), (b'Content-Encoding', b'gzip'), (b'alt-svc', b'h3=":443"; ma=86400')])
2025-10-19 23:18:13 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-10-19 23:18:13 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
2025-10-19 23:18:13 | DEBUG | httpcore.http11 | receive_response_body.complete
2025-10-19 23:18:13 | DEBUG | httpcore.http11 | response_closed.started
2025-10-19 23:18:13 | DEBUG | httpcore.http11 | response_closed.complete
2025-10-19 23:18:13 | DEBUG | openai._base_client | HTTP Response: POST https://api.openai.com/v1/chat/completions "200 OK" Headers({'date': 'Sun, 19 Oct 2025 20:18:13 GMT', 'content-type': 'application/json', 'transfer-encoding': 'chunked', 'connection': 'keep-alive', 'access-control-expose-headers': 'X-Request-ID', 'openai-organization': 'user-leckwh4hty27asdaymxz75kx', 'openai-processing-ms': '1353', 'openai-project': 'proj_t7KNrofXtFGPUCZSM7oWYSTS', 'openai-version': '2020-10-01', 'x-envoy-upstream-service-time': '1631', 'x-ratelimit-limit-requests': '10000', 'x-ratelimit-limit-tokens': '200000', 'x-ratelimit-remaining-requests': '9999', 'x-ratelimit-remaining-tokens': '198439', 'x-ratelimit-reset-requests': '8.64s', 'x-ratelimit-reset-tokens': '468ms', 'x-request-id': 'req_c3d0a630225a4a1a9abfd79f3c8e58e9', 'x-openai-proxy-wasm': 'v0.1', 'cf-cache-status': 'DYNAMIC', 'strict-transport-security': 'max-age=31536000; includeSubDomains; preload', 'x-content-type-options': 'nosniff', 'server': 'cloudflare', 'cf-ray': '9912f699494b186a-KIV', 'content-encoding': 'gzip', 'alt-svc': 'h3=":443"; ma=86400'})
2025-10-19 23:18:13 | DEBUG | openai._base_client | request_id: req_c3d0a630225a4a1a9abfd79f3c8e58e9
2025-10-19 23:18:13 | INFO | ai_service | ✅ Анализ готов: 🤖 ИИ Инструменты
2025-10-19 23:18:13 | DEBUG | aiosqlite | executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x7412010604f0>)
2025-10-19 23:18:13 | DEBUG | aiosqlite | operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x7412010604f0>) completed
2025-10-19 23:18:13 | DEBUG | aiosqlite | executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x74120028c840>, 'INSERT INTO notes (user_id, text, category, description, status) VALUES (?, ?, ?, ?, ?) RETURNING id, created_at', (5068758479, 'ии курсор', '🤖 ИИ Инструменты', 'Искусственный интеллект (ИИ) курсор — это инструмент, который позволяет пользователям взаимодействовать с графическим интерфейсом с помощью ИИ. Он может облегчить навигацию и выполнение задач на компьютере, используя алгоритмы для предсказания действий пользователя.', 'active'))
2025-10-19 23:18:13 | DEBUG | aiosqlite | operation functools.partial(<built-in method execute of sqlite3.Cursor object at 0x74120028c840>, 'INSERT INTO notes (user_id, text, category, description, status) VALUES (?, ?, ?, ?, ?) RETURNING id, created_at', (5068758479, 'ии курсор', '🤖 ИИ Инструменты', 'Искусственный интеллект (ИИ) курсор — это инструмент, который позволяет пользователям взаимодействовать с графическим интерфейсом с помощью ИИ. Он может облегчить навигацию и выполнение задач на компьютере, используя алгоритмы для предсказания действий пользователя.', 'active')) completed
2025-10-19 23:18:13 | DEBUG | aiosqlite | executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x74120028c840>)
2025-10-19 23:18:13 | DEBUG | aiosqlite | operation functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x74120028c840>) completed
2025-10-19 23:18:13 | DEBUG | aiosqlite | executing functools.partial(<built-in method close of sqlite3.Cursor object at 0x74120028c840>)
2025-10-19 23:18:13 | DEBUG | aiosqlite | operation functools.partial(<built-in method close of sqlite3.Cursor object at 0x74120028c840>) completed
2025-10-19 23:18:13 | DEBUG | aiosqlite | executing functools.partial(<built-in method commit of sqlite3.Connection object at 0x7412010604f0>)
2025-10-19 23:18:13 | DEBUG | aiosqlite | operation functools.partial(<built-in method commit of sqlite3.Connection object at 0x7412010604f0>) completed
2025-10-19 23:18:13 | DEBUG | aiosqlite | executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7412010604f0>)
2025-10-19 23:18:13 | DEBUG | aiosqlite | operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7412010604f0>) completed
2025-10-19 23:18:13 | DEBUG | aiosqlite | executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x7412010604f0>)
2025-10-19 23:18:13 | DEBUG | aiosqlite | operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x7412010604f0>) completed
2025-10-19 23:18:13 | DEBUG | aiosqlite | executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x74120028ff40>, 'SELECT notes.id, notes.user_id, notes.text, notes.category, notes.description, notes.status, notes.created_at \nFROM notes \nWHERE notes.id = ?', (17,))
2025-10-19 23:18:13 | DEBUG | aiosqlite | operation functools.partial(<built-in method execute of sqlite3.Cursor object at 0x74120028ff40>, 'SELECT notes.id, notes.user_id, notes.text, notes.category, notes.description, notes.status, notes.created_at \nFROM notes \nWHERE notes.id = ?', (17,)) completed
2025-10-19 23:18:13 | DEBUG | aiosqlite | executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x74120028ff40>)
2025-10-19 23:18:13 | DEBUG | aiosqlite | operation functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x74120028ff40>) completed
2025-10-19 23:18:13 | DEBUG | aiosqlite | executing functools.partial(<built-in method close of sqlite3.Cursor object at 0x74120028ff40>)
2025-10-19 23:18:13 | DEBUG | aiosqlite | operation functools.partial(<built-in method close of sqlite3.Cursor object at 0x74120028ff40>) completed
2025-10-19 23:18:13 | DEBUG | aiosqlite | executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7412010604f0>)
2025-10-19 23:18:13 | DEBUG | aiosqlite | operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7412010604f0>) completed
2025-10-19 23:18:13 | DEBUG | aiosqlite | executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7412010604f0>)
2025-10-19 23:18:13 | DEBUG | aiosqlite | operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7412010604f0>) completed
2025-10-19 23:18:14 | INFO | root | 💾 Заметка #17 создана: ии курсор → 🤖 ИИ Инструменты
2025-10-19 23:18:45 | INFO | middlewares.traffic | MSG from d1f0b15c: text='Копилот'
2025-10-19 23:18:45 | DEBUG | aiosqlite | executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x7412010604f0>)
2025-10-19 23:18:45 | DEBUG | aiosqlite | operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x7412010604f0>) completed
2025-10-19 23:18:45 | DEBUG | aiosqlite | executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x74120028d0c0>, 'SELECT users.id AS users_id, users.username AS users_username, users.created_at AS users_created_at \nFROM users \nWHERE users.id = ?', (5068758479,))
2025-10-19 23:18:45 | DEBUG | aiosqlite | operation functools.partial(<built-in method execute of sqlite3.Cursor object at 0x74120028d0c0>, 'SELECT users.id AS users_id, users.username AS users_username, users.created_at AS users_created_at \nFROM users \nWHERE users.id = ?', (5068758479,)) completed
2025-10-19 23:18:45 | DEBUG | aiosqlite | executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x74120028d0c0>)
2025-10-19 23:18:45 | DEBUG | aiosqlite | operation functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x74120028d0c0>) completed
2025-10-19 23:18:45 | DEBUG | aiosqlite | executing functools.partial(<built-in method close of sqlite3.Cursor object at 0x74120028d0c0>)
2025-10-19 23:18:45 | DEBUG | aiosqlite | operation functools.partial(<built-in method close of sqlite3.Cursor object at 0x74120028d0c0>) completed
2025-10-19 23:18:45 | DEBUG | aiosqlite | executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7412010604f0>)
2025-10-19 23:18:45 | DEBUG | aiosqlite | operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7412010604f0>) completed
2025-10-19 23:18:45 | DEBUG | aiosqlite | executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7412010604f0>)
2025-10-19 23:18:45 | DEBUG | aiosqlite | operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7412010604f0>) completed
2025-10-19 23:18:45 | DEBUG | aiosqlite | executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x7412010604f0>)
2025-10-19 23:18:45 | DEBUG | aiosqlite | operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x7412010604f0>) completed
2025-10-19 23:18:45 | DEBUG | aiosqlite | executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x74120028df40>, 'SELECT notes.category, count(notes.id) AS count \nFROM notes \nWHERE notes.user_id = ? AND notes.status = ? GROUP BY notes.category ORDER BY count(notes.id) DESC', (5068758479, 'active'))
2025-10-19 23:18:45 | DEBUG | aiosqlite | operation functools.partial(<built-in method execute of sqlite3.Cursor object at 0x74120028df40>, 'SELECT notes.category, count(notes.id) AS count \nFROM notes \nWHERE notes.user_id = ? AND notes.status = ? GROUP BY notes.category ORDER BY count(notes.id) DESC', (5068758479, 'active')) completed
2025-10-19 23:18:45 | DEBUG | aiosqlite | executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x74120028df40>)
2025-10-19 23:18:45 | DEBUG | aiosqlite | operation functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x74120028df40>) completed
2025-10-19 23:18:45 | DEBUG | aiosqlite | executing functools.partial(<built-in method close of sqlite3.Cursor object at 0x74120028df40>)
2025-10-19 23:18:45 | DEBUG | aiosqlite | operation functools.partial(<built-in method close of sqlite3.Cursor object at 0x74120028df40>) completed
2025-10-19 23:18:45 | DEBUG | aiosqlite | executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7412010604f0>)
2025-10-19 23:18:45 | DEBUG | aiosqlite | operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7412010604f0>) completed
2025-10-19 23:18:45 | DEBUG | aiosqlite | executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7412010604f0>)
2025-10-19 23:18:45 | DEBUG | aiosqlite | operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7412010604f0>) completed
2025-10-19 23:18:45 | INFO | ai_service | 🤖 Анализирую заметку: 'Копилот'
2025-10-19 23:18:45 | DEBUG | openai._base_client | Request options: {'method': 'post', 'url': '/chat/completions', 'files': None, 'idempotency_key': 'stainless-python-retry-605fe391-eaf4-4e26-83a7-13585a96e14f', 'json_data': {'messages': [{'role': 'system', 'content': 'Ты помощник для анализа заметок. Отвечай ТОЛЬКО валидным JSON, без дополнительного текста. Будь точен и внимателен при определении категорий и расшифровке аббревиатур.'}, {'role': 'user', 'content': 'Ты помощник для управления личными заметками. Люди часто вводят заметки в спешке, \nс опечатками, сокращениями, аббревиатурами. Твоя задача помочь им понять, что они имели в виду.\n\nКРИТИЧЕСКИ ВАЖНО: Ты ДОЛЖЕН интерпретировать контекст и расшифровывать аббревиатуры/сокращения.\nПримеры расшифровок:\n- "Adobe fairfly" или "адоб файрфлай" → Adobe Firefly - генератор изображений от Adobe\n- "V0" или "V0 io" → v0.dev - AI платформа для генерации кода React+TailwindCSS от Vercel\n- "Перплексити" → Perplexity - AI поисковик и аналитический сервис\n- "GPT" → ChatGPT или просто GPT - языковая модель от OpenAI\n- "Claude" → Claude - языковая модель от Anthropic\n- "Тетрадь смерти" → Death Note - японское аниме о сверхспособностях\n- "Монолог фармацевта" → аниме, основанное на визуальном романе\n\n═══════════════════════════════════════════════════════════════\nСУЩЕСТВУЮЩИЕ КАТЕГОРИИ ПОЛЬЗОВАТЕЛЯ:\n═══════════════════════════════════════════════════════════════\n🍳 Рецепты\n🎬 Фильмы\n🎮 Игры\n🎯 Прочее\n🎵 Музыка\n💡 Идеи\n📚 Книги\n📚 Учёба\n📺 Аниме\n🛒 Покупки\n🛠️ Программирование\n🤖 ИИ Инструменты\n\n═══════════════════════════════════════════════════════════════\nПРАВИЛА ДЛЯ КАТЕГОРИЙ:\n═══════════════════════════════════════════════════════════════\n1. Если текст явно подходит под существующую категорию — выбери её.\n2. Если текст НЕ подходит ни под одну существующую категорию — СОЗДАЙ новую категорию сам!\n   Примеры новых категорий: "🎮 Игры", "🤖 ИИ Инструменты", "📺 Аниме", "✈️ Путешествия", "🛠️ Программирование"\n3. НИКОГДА не предлагай создавать новую категорию! Просто СОЗДАЙ её!\n4. Используй "🎯 Прочее" только если категория совершенно неопределима.\n\n═══════════════════════════════════════════════════════════════\nЗАДАЧА ОПИСАНИЯ:\n═══════════════════════════════════════════════════════════════\nОписание должно:\n- РАСШИФРОВАТЬ все аббревиатуры и сокращения\n- Развёртывать смысл заметки (что имел в виду пользователь)\n- Быть практичным и полезным (1-3 предложения)\n- Адаптироваться к категории:\n\n  🛒 Для "🛒 Покупки": предложи дополнения к продуктам и блюда, которые можно приготовить\n  💡 Для "💡 Идеи": развей идею, добавь практических деталей\n  🍳 Для "🍳 Рецепты": предложи альтернативные ингредиенты и способы приготовления\n  🎬 Для "🎬 Фильмы": что это за фильм, жанр, краткое описание\n  📚 Для "📚 Книги": что это за книга, автор, о чём\n  🎵 Для "🎵 Музыка": исполнитель, жанр, когда и где слушать\n  📺 Для "📺 Аниме": название аниме, жанр, количество серий, о чём\n  🤖 Для "🤖 ИИ Инструменты": расшифруй что это за сервис/инструмент, его возможности\n  🎮 Для "🎮 Игры": название игры, жанр, платформа\n  Для других категорий: полезное пояснение с расшифровкой аббревиатур\n\n═══════════════════════════════════════════════════════════════\nЗАМЕТКА ПОЛЬЗОВАТЕЛЯ: "Копилот"\n═══════════════════════════════════════════════════════════════\n\nВернись ТОЛЬКО валидным JSON, без дополнительного текста:\n\n{\n    "category": "выбранная или НОВАЯ категория с эмодзи",\n    "description": "развёрнутое описание (1-3 предложения). ОБЯЗАТЕЛЬНО расшифруй все аббревиатуры!"\n}'}], 'model': 'gpt-4o-mini', 'max_tokens': 250, 'temperature': 0.6, 'top_p': 0.9}}
2025-10-19 23:18:45 | DEBUG | openai._base_client | Sending HTTP Request: POST https://api.openai.com/v1/chat/completions
2025-10-19 23:18:45 | DEBUG | httpcore.connection | close.started
2025-10-19 23:18:45 | DEBUG | httpcore.connection | close.complete
2025-10-19 23:18:45 | DEBUG | httpcore.connection | connect_tcp.started host='api.openai.com' port=443 local_address=None timeout=5.0 socket_options=None
2025-10-19 23:18:45 | DEBUG | httpcore.connection | connect_tcp.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x7412000b0350>
2025-10-19 23:18:45 | DEBUG | httpcore.connection | start_tls.started ssl_context=<ssl.SSLContext object at 0x7412019ad650> server_hostname='api.openai.com' timeout=5.0
2025-10-19 23:18:45 | DEBUG | httpcore.connection | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x74120028bad0>
2025-10-19 23:18:45 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2025-10-19 23:18:45 | DEBUG | httpcore.http11 | send_request_headers.complete
2025-10-19 23:18:45 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2025-10-19 23:18:45 | DEBUG | httpcore.http11 | send_request_body.complete
2025-10-19 23:18:45 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2025-10-19 23:18:46 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Sun, 19 Oct 2025 20:18:46 GMT'), (b'Content-Type', b'application/json'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'access-control-expose-headers', b'X-Request-ID'), (b'openai-organization', b'user-leckwh4hty27asdaymxz75kx'), (b'openai-processing-ms', b'876'), (b'openai-project', b'proj_t7KNrofXtFGPUCZSM7oWYSTS'), (b'openai-version', b'2020-10-01'), (b'x-envoy-upstream-service-time', b'1051'), (b'x-ratelimit-limit-requests', b'10000'), (b'x-ratelimit-limit-tokens', b'200000'), (b'x-ratelimit-remaining-requests', b'9999'), (b'x-ratelimit-remaining-tokens', b'198440'), (b'x-ratelimit-reset-requests', b'8.64s'), (b'x-ratelimit-reset-tokens', b'468ms'), (b'x-request-id', b'req_96f1ecadf43b4f4a899eef9b4626f4ec'), (b'x-openai-proxy-wasm', b'v0.1'), (b'cf-cache-status', b'DYNAMIC'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'X-Content-Type-Options', b'nosniff'), (b'Server', b'cloudflare'), (b'CF-RAY', b'9912f76b3c1c1860-KIV'), (b'Content-Encoding', b'gzip'), (b'alt-svc', b'h3=":443"; ma=86400')])
2025-10-19 23:18:46 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-10-19 23:18:47 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
2025-10-19 23:18:47 | DEBUG | httpcore.http11 | receive_response_body.complete
2025-10-19 23:18:47 | DEBUG | httpcore.http11 | response_closed.started
2025-10-19 23:18:47 | DEBUG | httpcore.http11 | response_closed.complete
2025-10-19 23:18:47 | DEBUG | openai._base_client | HTTP Response: POST https://api.openai.com/v1/chat/completions "200 OK" Headers({'date': 'Sun, 19 Oct 2025 20:18:46 GMT', 'content-type': 'application/json', 'transfer-encoding': 'chunked', 'connection': 'keep-alive', 'access-control-expose-headers': 'X-Request-ID', 'openai-organization': 'user-leckwh4hty27asdaymxz75kx', 'openai-processing-ms': '876', 'openai-project': 'proj_t7KNrofXtFGPUCZSM7oWYSTS', 'openai-version': '2020-10-01', 'x-envoy-upstream-service-time': '1051', 'x-ratelimit-limit-requests': '10000', 'x-ratelimit-limit-tokens': '200000', 'x-ratelimit-remaining-requests': '9999', 'x-ratelimit-remaining-tokens': '198440', 'x-ratelimit-reset-requests': '8.64s', 'x-ratelimit-reset-tokens': '468ms', 'x-request-id': 'req_96f1ecadf43b4f4a899eef9b4626f4ec', 'x-openai-proxy-wasm': 'v0.1', 'cf-cache-status': 'DYNAMIC', 'strict-transport-security': 'max-age=31536000; includeSubDomains; preload', 'x-content-type-options': 'nosniff', 'server': 'cloudflare', 'cf-ray': '9912f76b3c1c1860-KIV', 'content-encoding': 'gzip', 'alt-svc': 'h3=":443"; ma=86400'})
2025-10-19 23:18:47 | DEBUG | openai._base_client | request_id: req_96f1ecadf43b4f4a899eef9b4626f4ec
2025-10-19 23:18:47 | INFO | ai_service | ✅ Анализ готов: 🤖 ИИ Инструменты
2025-10-19 23:18:47 | DEBUG | aiosqlite | executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x7412010604f0>)
2025-10-19 23:18:47 | DEBUG | aiosqlite | operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x7412010604f0>) completed
2025-10-19 23:18:47 | DEBUG | aiosqlite | executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x7412000b40c0>, 'INSERT INTO notes (user_id, text, category, description, status) VALUES (?, ?, ?, ?, ?) RETURNING id, created_at', (5068758479, 'Копилот', '🤖 ИИ Инструменты', 'Копилот - это инструмент, разработанный GitHub, который использует искусственный интеллект для помощи разработчикам в написании кода. Он предлагает автозаполнение строк кода и рекомендации на основе контекста, что значительно ускоряет процесс разработки.', 'active'))
2025-10-19 23:18:47 | DEBUG | aiosqlite | operation functools.partial(<built-in method execute of sqlite3.Cursor object at 0x7412000b40c0>, 'INSERT INTO notes (user_id, text, category, description, status) VALUES (?, ?, ?, ?, ?) RETURNING id, created_at', (5068758479, 'Копилот', '🤖 ИИ Инструменты', 'Копилот - это инструмент, разработанный GitHub, который использует искусственный интеллект для помощи разработчикам в написании кода. Он предлагает автозаполнение строк кода и рекомендации на основе контекста, что значительно ускоряет процесс разработки.', 'active')) completed
2025-10-19 23:18:47 | DEBUG | aiosqlite | executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x7412000b40c0>)
2025-10-19 23:18:47 | DEBUG | aiosqlite | operation functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x7412000b40c0>) completed
2025-10-19 23:18:47 | DEBUG | aiosqlite | executing functools.partial(<built-in method close of sqlite3.Cursor object at 0x7412000b40c0>)
2025-10-19 23:18:47 | DEBUG | aiosqlite | operation functools.partial(<built-in method close of sqlite3.Cursor object at 0x7412000b40c0>) completed
2025-10-19 23:18:47 | DEBUG | aiosqlite | executing functools.partial(<built-in method commit of sqlite3.Connection object at 0x7412010604f0>)
2025-10-19 23:18:47 | DEBUG | aiosqlite | operation functools.partial(<built-in method commit of sqlite3.Connection object at 0x7412010604f0>) completed
2025-10-19 23:18:47 | DEBUG | aiosqlite | executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7412010604f0>)
2025-10-19 23:18:47 | DEBUG | aiosqlite | operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7412010604f0>) completed
2025-10-19 23:18:47 | DEBUG | aiosqlite | executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x7412010604f0>)
2025-10-19 23:18:47 | DEBUG | aiosqlite | operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x7412010604f0>) completed
2025-10-19 23:18:47 | DEBUG | aiosqlite | executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x7412000b45c0>, 'SELECT notes.id, notes.user_id, notes.text, notes.category, notes.description, notes.status, notes.created_at \nFROM notes \nWHERE notes.id = ?', (18,))
2025-10-19 23:18:47 | DEBUG | aiosqlite | operation functools.partial(<built-in method execute of sqlite3.Cursor object at 0x7412000b45c0>, 'SELECT notes.id, notes.user_id, notes.text, notes.category, notes.description, notes.status, notes.created_at \nFROM notes \nWHERE notes.id = ?', (18,)) completed
2025-10-19 23:18:47 | DEBUG | aiosqlite | executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x7412000b45c0>)
2025-10-19 23:18:47 | DEBUG | aiosqlite | operation functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x7412000b45c0>) completed
2025-10-19 23:18:47 | DEBUG | aiosqlite | executing functools.partial(<built-in method close of sqlite3.Cursor object at 0x7412000b45c0>)
2025-10-19 23:18:47 | DEBUG | aiosqlite | operation functools.partial(<built-in method close of sqlite3.Cursor object at 0x7412000b45c0>) completed
2025-10-19 23:18:47 | DEBUG | aiosqlite | executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7412010604f0>)
2025-10-19 23:18:47 | DEBUG | aiosqlite | operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7412010604f0>) completed
2025-10-19 23:18:47 | DEBUG | aiosqlite | executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7412010604f0>)
2025-10-19 23:18:47 | DEBUG | aiosqlite | operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7412010604f0>) completed
2025-10-19 23:18:47 | INFO | root | 💾 Заметка #18 создана: Копилот → 🤖 ИИ Инструменты
2025-10-19 23:20:13 | INFO | middlewares.traffic | MSG from d1f0b15c: text='туя тунберга'
2025-10-19 23:20:13 | DEBUG | aiosqlite | executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x7412010604f0>)
2025-10-19 23:20:13 | DEBUG | aiosqlite | operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x7412010604f0>) completed
2025-10-19 23:20:13 | DEBUG | aiosqlite | executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x74120028fac0>, 'SELECT users.id AS users_id, users.username AS users_username, users.created_at AS users_created_at \nFROM users \nWHERE users.id = ?', (5068758479,))
2025-10-19 23:20:13 | DEBUG | aiosqlite | operation functools.partial(<built-in method execute of sqlite3.Cursor object at 0x74120028fac0>, 'SELECT users.id AS users_id, users.username AS users_username, users.created_at AS users_created_at \nFROM users \nWHERE users.id = ?', (5068758479,)) completed
2025-10-19 23:20:13 | DEBUG | aiosqlite | executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x74120028fac0>)
2025-10-19 23:20:13 | DEBUG | aiosqlite | operation functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x74120028fac0>) completed
2025-10-19 23:20:13 | DEBUG | aiosqlite | executing functools.partial(<built-in method close of sqlite3.Cursor object at 0x74120028fac0>)
2025-10-19 23:20:13 | DEBUG | aiosqlite | operation functools.partial(<built-in method close of sqlite3.Cursor object at 0x74120028fac0>) completed
2025-10-19 23:20:13 | DEBUG | aiosqlite | executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7412010604f0>)
2025-10-19 23:20:13 | DEBUG | aiosqlite | operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7412010604f0>) completed
2025-10-19 23:20:13 | DEBUG | aiosqlite | executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7412010604f0>)
2025-10-19 23:20:13 | DEBUG | aiosqlite | operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7412010604f0>) completed
2025-10-19 23:20:13 | DEBUG | aiosqlite | executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x7412010604f0>)
